id,listing_url,name,room_type,neighbourhood,latitude,longitude,price,availability_30,calendar_last_scraped,number_of_reviews,review_scores_accuracy
4730033,https://www.airbnb.com/rooms/4730033,2-Level Modern Apt Comfort in SOMA,Entire home/apt,Mission District,37.77002888,-122.4237134,$255.00 ,29,4/2/2017,32,10
13282475,https://www.airbnb.com/rooms/13282475,"24th Mission District, quiet, new remodel",Entire home/apt,Noe Valley,37.75112586,-122.4230647,$150.00 ,4,4/2/2017,41,10
9350318,https://www.airbnb.com/rooms/9350318,Private bedroom in the Mission,Private room,Mission District,37.75498191,-122.4193609,$65.00 ,0,4/2/2017,3,9
10496718,https://www.airbnb.com/rooms/10496718,Mission gem,Entire home/apt,Mission District,37.75992683,-122.408211,$300.00 ,0,4/2/2017,0,
9759420,https://www.airbnb.com/rooms/9759420,Modern 4 Bed House in Sunny Mission,Entire home/apt,Mission District,37.74905921,-122.4182666,$700.00 ,0,4/2/2017,3,9
14756524,https://www.airbnb.com/rooms/14756524,Cozy Victorian with fun roommates,Shared room,,37.7690889,-122.4239827,$34.00 ,0,4/2/2017,0,
6466197,https://www.airbnb.com/rooms/6466197,Chic Mission Victorian 2 BR Flat,Entire home/apt,Mission District,37.75695181,-122.4116516,$240.00 ,17,4/2/2017,45,10
4614763,https://www.airbnb.com/rooms/4614763,Modern Private Lair: Trendy Mission,Entire home/apt,Mission District,37.75300727,-122.4040496,$175.00 ,17,4/2/2017,180,10
15346313,https://www.airbnb.com/rooms/15346313,Modern 3 br smart home in the heart of the Mission,Entire home/apt,Mission District,37.75646678,-122.4164391,$275.00 ,0,4/2/2017,12,10
8670481,https://www.airbnb.com/rooms/8670481,Designer Mission 3 BDRM Victorian,Entire home/apt,Mission District,37.75349384,-122.4195855,$600.00 ,17,4/2/2017,68,10
15424616,https://www.airbnb.com/rooms/15424616,Bunk near Dolores Park Mission Noe BART and more!,Shared room,Noe Valley,37.75317766,-122.4244942,$42.00 ,8,4/2/2017,16,10
10136162,https://www.airbnb.com/rooms/10136162,Modern Mission Apt in the BEST Area,Entire home/apt,Mission District,37.76052871,-122.4090437,$225.00 ,0,4/2/2017,0,
7350876,https://www.airbnb.com/rooms/7350876,Spacious room in Dolores Park flat,Private room,Mission District,37.76108383,-122.425571,$149.00 ,0,4/2/2017,6,10
4155983,https://www.airbnb.com/rooms/4155983,Mission Oasis Private Room,Private room,Mission District,37.76848691,-122.4206638,$125.00 ,14,4/2/2017,27,10
17682872,https://www.airbnb.com/rooms/17682872,~Spacious Single Room close to BART in Mission~,Private room,Mission District,37.74981207,-122.4150952,$50.00 ,0,4/2/2017,1,10
10365512,https://www.airbnb.com/rooms/10365512,21st Street,Entire home/apt,Mission District,37.75769932,-122.4200553,$115.00 ,12,4/2/2017,0,
2665028,https://www.airbnb.com/rooms/2665028,Luxury 1br loft   - 1400ftÂ² ,Entire home/apt,Mission District,37.75781911,-122.4108124,$165.00 ,0,4/2/2017,17,10
16083525,https://www.airbnb.com/rooms/16083525,Off-site Meeting Space- Great Views of Sutro Tower,Entire home/apt,Mission District,37.75603488,-122.4112037,$500.00 ,22,4/2/2017,1,10
6924852,https://www.airbnb.com/rooms/6924852,Sunny Mission District Apartment,Entire home/apt,Mission District,37.76673598,-122.4240911,$120.00 ,8,4/2/2017,2,10
10807858,https://www.airbnb.com/rooms/10807858,New: Modern with patio &projector,Entire home/apt,Mission District,37.74947188,-122.4185612,$300.00 ,0,4/2/2017,0,
3376895,https://www.airbnb.com/rooms/3376895,Awesome n cute  Bernal/ Mission rm  1 or 2 people,Private room,Mission District,37.74923178,-122.4190466,$80.00 ,3,4/2/2017,97,10
7481897,https://www.airbnb.com/rooms/7481897,1 bdr home in Mission District! :),Private room,Mission District,37.76117256,-122.4190939,$108.00 ,0,4/2/2017,0,
14948841,https://www.airbnb.com/rooms/14948841,Mission Retreat: Architect Re-done Victorian Home,Entire home/apt,Mission District,37.7572341,-122.4150385,$650.00 ,12,4/2/2017,20,10
17590812,https://www.airbnb.com/rooms/17590812,Bright and Comfortable Mission Private Room,Private room,Mission District,37.76873486,-122.4245731,$100.00 ,11,4/2/2017,3,10
3385880,https://www.airbnb.com/rooms/3385880,Kid-Friendly Amazing Location ,Entire home/apt,Mission District,37.76952227,-122.4228934,$250.00 ,0,4/2/2017,10,9
7596529,https://www.airbnb.com/rooms/7596529,Beautiful Modern Home in SF Mission,Entire home/apt,Mission District,37.75123663,-122.4104629,$550.00 ,13,4/2/2017,9,10
1223107,https://www.airbnb.com/rooms/1223107,Sunny Master suite with Garden View,Private room,Mission District,37.75862868,-122.4117893,$126.00 ,27,4/2/2017,60,10
5007820,https://www.airbnb.com/rooms/5007820,WOW STREET-ART INSPIRED 2BED APT W/ GARAGE PARKING,Entire home/apt,Mission District,37.76485673,-122.4251007,$341.00 ,28,4/2/2017,51,10
6433637,https://www.airbnb.com/rooms/6433637,In the heart of the Mission,Shared room,Mission District,37.74961855,-122.4209382,$75.00 ,0,4/2/2017,3,10
9857891,https://www.airbnb.com/rooms/9857891,"Modern, Sunny Apt in the Mission",Entire home/apt,Mission District,37.76867917,-122.4225395,$275.00 ,0,4/2/2017,21,10
10660277,https://www.airbnb.com/rooms/10660277,Sunny bedroom with private bathroom,Private room,Mission District,37.76740115,-122.4224661,$95.00 ,0,4/2/2017,7,10
14969237,https://www.airbnb.com/rooms/14969237,Mission Apartment with Views,Entire home/apt,Mission District,37.75186531,-122.4194602,$140.00 ,0,4/2/2017,2,10
27028,https://www.airbnb.com/rooms/27028,Secret Mission Garden,Private room,Mission District,37.76097556,-122.4215808,$199.00 ,0,4/2/2017,7,10
8595828,https://www.airbnb.com/rooms/8595828,Sunny Oasis in the Mission!,Private room,Mission District,37.7615163,-122.4082127,$120.00 ,0,4/2/2017,2,9
10513695,https://www.airbnb.com/rooms/10513695,One bedroom on Valencia St.,Private room,Mission District,37.76215982,-122.420623,$200.00 ,0,4/2/2017,0,
16352294,https://www.airbnb.com/rooms/16352294,Spacious Mission Victorian with 3br/ 2ba,Entire home/apt,Mission District,37.75040546,-122.4110787,$250.00 ,0,4/2/2017,1,10
5253439,https://www.airbnb.com/rooms/5253439,Bunk bed in the Treat Street Clubhouse,Shared room,Mission District,37.75783386,-122.4130874,$33.00 ,7,4/2/2017,108,10
3434710,https://www.airbnb.com/rooms/3434710,Downtown VIEWS / 20th Valencia,Entire home/apt,Mission District,37.75908236,-122.418195,$120.00 ,0,4/2/2017,18,10
8481021,https://www.airbnb.com/rooms/8481021,Brand New Trendy Apt In The Mission,Entire home/apt,Mission District,37.75958899,-122.4218546,$250.00 ,0,4/2/2017,0,
9906403,https://www.airbnb.com/rooms/9906403,Calming oasis with views - NEW!,Entire home/apt,Noe Valley,37.7532297,-122.4248993,$300.00 ,0,4/2/2017,0,
1468637,https://www.airbnb.com/rooms/1468637,Modern master bedroom & garden deck,Private room,Mission District,37.75121152,-122.4077631,$151.00 ,30,4/2/2017,0,
14698527,https://www.airbnb.com/rooms/14698527,"Mission Dolores - Big Private Room, Best Location",Private room,Mission District,37.76277859,-122.4240051,$119.00 ,0,4/2/2017,6,10
14185529,https://www.airbnb.com/rooms/14185529,"Large, beautiful room in the Mission",Private room,Mission District,37.7501035,-122.414981,$76.00 ,0,4/2/2017,3,10
11528376,https://www.airbnb.com/rooms/11528376,Everest House,Shared room,Mission District,37.75136488,-122.4089685,$100.00 ,0,4/2/2017,0,
15509687,https://www.airbnb.com/rooms/15509687,Inner Mission Apartment with Garage Parking,Entire home/apt,Mission District,37.76070044,-122.4076222,$98.00 ,16,4/2/2017,1,10
4436956,https://www.airbnb.com/rooms/4436956,Huge Private Bedroom in the Mission,Private room,Mission District,37.75374293,-122.4034303,$65.00 ,0,4/2/2017,0,
9201794,https://www.airbnb.com/rooms/9201794,Elegant courtyard professional loft,Entire home/apt,Potrero Hill,37.76443752,-122.4074289,$175.00 ,1,4/2/2017,23,10
1863106,https://www.airbnb.com/rooms/1863106,Centrally Located Mission Room,Private room,Mission District,37.76724432,-122.4212892,$79.00 ,9,4/2/2017,68,10
17526405,https://www.airbnb.com/rooms/17526405,Private Room on Valencia St. Private Bath - Weekly,Private room,Mission District,37.76151096,-122.4220454,$80.00 ,22,4/2/2017,0,
16601533,https://www.airbnb.com/rooms/16601533,Charming room in the Mission! 2 blocks from BART!,Private room,Mission District,37.76490477,-122.4239036,$75.00 ,0,4/2/2017,1,10
9345890,https://www.airbnb.com/rooms/9345890,Spacious room in Mission District,Private room,Mission District,37.75023463,-122.4149721,$52.00 ,0,4/2/2017,2,9
10251,https://www.airbnb.com/rooms/10251,â˜¼ Victorian Suite in Inner Mission,Entire home/apt,Mission District,37.75874295,-122.413272,$250.00 ,24,4/2/2017,248,10
10889290,https://www.airbnb.com/rooms/10889290,Amazing Mission Apt for Super Bowl,Entire home/apt,Mission District,37.7615991,-122.4216489,"$1,000.00 ",0,4/2/2017,0,
14673975,https://www.airbnb.com/rooms/14673975,"Sunny, Airy + Creative Bedroom in the Mission!",Private room,Mission District,37.76539394,-122.4183993,$95.00 ,10,4/2/2017,6,10
7546927,https://www.airbnb.com/rooms/7546927,Classy & Comfy Apt in the â™¥ï¸Ž of SF!,Entire home/apt,Mission District,37.77142456,-122.4234505,"$1,000.00 ",0,4/2/2017,0,
10070039,https://www.airbnb.com/rooms/10070039,"Unique Artistic Victorian, Mission",Entire home/apt,Mission District,37.75967033,-122.4147865,$325.00 ,0,4/2/2017,6,10
15853561,https://www.airbnb.com/rooms/15853561,Modern urban oasis with 360 city views,Entire home/apt,Potrero Hill,37.76207429,-122.4063294,$650.00 ,0,4/2/2017,3,10
187730,https://www.airbnb.com/rooms/187730,Bohemian Rhapsody in the Mission,Private room,Mission District,37.75756728,-122.4193947,$65.00 ,9,4/2/2017,66,10
17590102,https://www.airbnb.com/rooms/17590102,Sunny Private Room In Top Floor Edwardian,Private room,Mission District,37.76847404,-122.4251584,$125.00 ,25,4/2/2017,1,10
9119573,https://www.airbnb.com/rooms/9119573,Spacious Three bedroom w/ formal dining/LR/Kitchen,Entire home/apt,,37.75975848,-122.4071105,$325.00 ,27,4/2/2017,17,10
17329609,https://www.airbnb.com/rooms/17329609,Private Victorian,Private room,,37.75986511,-122.41754,$75.00 ,0,4/2/2017,1,10
17464690,https://www.airbnb.com/rooms/17464690,Cute Victorian Home,Private room,Mission District,37.75862522,-122.4196387,$78.00 ,0,4/2/2017,1,10
829185,https://www.airbnb.com/rooms/829185,Quiet Victorian near Market Street,Entire home/apt,Mission District,37.77109003,-122.4240191,$399.00 ,30,4/2/2017,64,10
943851,https://www.airbnb.com/rooms/943851,"Victorian top floor flat, Mission",Entire home/apt,Mission District,37.75708418,-122.4080119,$207.00 ,0,4/2/2017,6,10
14125801,https://www.airbnb.com/rooms/14125801,2bd Beautiful Updated Gem in Mission Dolores,Entire home/apt,,37.7615023,-122.4211684,$320.00 ,1,4/2/2017,7,10
2188976,https://www.airbnb.com/rooms/2188976,Private 1BR in Mission Victorian,Private room,Mission District,37.76456493,-122.4138323,$101.00 ,13,4/2/2017,167,10
420160,https://www.airbnb.com/rooms/420160,PRIVATE SUNNY LOVELY BEDROOM/BATH,Private room,Potrero Hill,37.76317552,-122.4070776,$99.00 ,1,4/2/2017,90,10
7956829,https://www.airbnb.com/rooms/7956829,Gorgeous SF condo with views,Entire home/apt,Mission District,37.75570083,-122.4232314,$300.00 ,0,4/2/2017,12,10
1370425,https://www.airbnb.com/rooms/1370425,Mission Apartment  near Valencia,Entire home/apt,Mission District,37.7487178,-122.4199096,$202.00 ,0,4/2/2017,61,10
2255169,https://www.airbnb.com/rooms/2255169,Cozy room in Best Mission Location!,Private room,Mission District,37.75608406,-122.4225961,$71.00 ,21,4/2/2017,11,9
9578797,https://www.airbnb.com/rooms/9578797,Large Sunny 1 Bed in the Mission,Entire home/apt,Mission District,37.76174179,-122.4175331,$107.00 ,0,4/2/2017,5,10
3238142,https://www.airbnb.com/rooms/3238142,Charming 2 bdrm Dolores Heights Apt,Entire home/apt,Mission District,37.75523738,-122.4219086,$196.00 ,6,4/2/2017,150,10
3268637,https://www.airbnb.com/rooms/3268637,Guest Room - Javier Azul,Private room,Potrero Hill,37.76239584,-122.4065616,$70.00 ,6,4/2/2017,295,9
7904207,https://www.airbnb.com/rooms/7904207,Room in Mission Victorian Mansion,Private room,Mission District,37.75813893,-122.4143756,$170.00 ,0,4/2/2017,1,10
15771352,https://www.airbnb.com/rooms/15771352,Great Space and Neighborhood,Entire home/apt,Bernal Heights,37.75753408,-122.410455,$225.00 ,25,4/2/2017,7,8
5482173,https://www.airbnb.com/rooms/5482173,Huge house in Mission 2 blks BART,Entire home/apt,Mission District,37.7666713,-122.4239593,$225.00 ,0,4/2/2017,0,
2188919,https://www.airbnb.com/rooms/2188919,Large 1BR in Mission Victorian,Private room,Mission District,37.76602128,-122.4165001,$99.00 ,13,4/2/2017,127,10
6973090,https://www.airbnb.com/rooms/6973090,Sunny Mission Apt w/ Public Transit,Private room,Mission District,37.75503446,-122.4190692,$65.00 ,0,4/2/2017,3,10
15296054,https://www.airbnb.com/rooms/15296054,Quiet flat in fun neighborhood -- Room 2,Private room,Mission District,37.7623101,-122.4197122,$300.00 ,30,4/2/2017,0,
501057,https://www.airbnb.com/rooms/501057,"Quiet, sunny 2BR Mission home & private garden",Entire home/apt,Mission District,37.74946151,-122.4091694,$255.00 ,0,4/2/2017,31,10
3073304,https://www.airbnb.com/rooms/3073304,Big Bright Mission-Dolores Flat,Private room,Mission District,37.76299792,-122.4217049,$95.00 ,0,4/2/2017,78,10
2601183,https://www.airbnb.com/rooms/2601183,Private Bedroom- Mission District,Private room,Mission District,37.75249635,-122.4099389,$75.00 ,0,4/2/2017,0,
7955738,https://www.airbnb.com/rooms/7955738,Cute Central Room and Private Bath,Private room,Mission District,37.76450813,-122.4164842,$90.00 ,0,4/2/2017,18,9
7256961,https://www.airbnb.com/rooms/7256961,House in Heart of the Mission,Private room,Mission District,37.75420874,-122.4177143,$105.00 ,0,4/2/2017,5,10
7873804,https://www.airbnb.com/rooms/7873804,San Francisco Mission-July 1 - 14-Entire Apartment,Entire home/apt,Mission District,37.76720776,-122.4171204,$50.00 ,0,4/2/2017,3,9
8742154,https://www.airbnb.com/rooms/8742154,Heart of The Mission - large 3 BR,Entire home/apt,Mission District,37.75171999,-122.4138625,$463.00 ,22,4/2/2017,5,10
2319598,https://www.airbnb.com/rooms/2319598,Wonderful Mission Dolores Flat,Entire home/apt,Mission District,37.75559219,-122.4227863,$195.00 ,17,4/2/2017,29,9
3105998,https://www.airbnb.com/rooms/3105998,Top Floor of Historic Building,Entire home/apt,Mission District,37.75228981,-122.4159339,$200.00 ,0,4/2/2017,8,10
7578824,https://www.airbnb.com/rooms/7578824,Quiet Top Floor Apt in Mission,Entire home/apt,Mission District,37.76028596,-122.4234149,$138.00 ,0,4/2/2017,0,
7565515,https://www.airbnb.com/rooms/7565515,Lovely room/bath in prime location,Private room,Potrero Hill,37.76649136,-122.4065846,$120.00 ,0,4/2/2017,1,10
5007321,https://www.airbnb.com/rooms/5007321,Spacious Sunny Flat in Fun Mission,Entire home/apt,Mission District,37.7656085,-122.4200594,$239.00 ,4,4/2/2017,104,10
9480122,https://www.airbnb.com/rooms/9480122,Calming oasis with views - NEW!,Private room,Noe Valley,37.75135009,-122.4235024,$140.00 ,0,4/2/2017,21,10
6924208,https://www.airbnb.com/rooms/6924208,Large Victorian Home in Mission,Entire home/apt,Mission District,37.75315747,-122.4051128,$195.00 ,0,4/2/2017,8,10
7940010,https://www.airbnb.com/rooms/7940010,Huge Garden Flat - Heart of Mission,Private room,Mission District,37.75043561,-122.413185,$160.00 ,0,4/2/2017,1,10
9242110,https://www.airbnb.com/rooms/9242110,Modern & Spacious Mission 1BR Apt.,Entire home/apt,Mission District,37.76635223,-122.4211437,$129.00 ,0,4/2/2017,4,10
386966,https://www.airbnb.com/rooms/386966,"Lovely 2FL Victorian; deck, garden",Entire home/apt,Mission District,37.75658265,-122.4169822,$260.00 ,0,4/2/2017,13,10
17639292,https://www.airbnb.com/rooms/17639292,Spacious Private Room in the Mission,Private room,Mission District,37.76766368,-122.424679,$200.00 ,8,4/2/2017,3,10
625935,https://www.airbnb.com/rooms/625935,Lovely garden studio off Valencia ,Entire home/apt,Mission District,37.75701828,-122.4212952,$140.00 ,1,4/2/2017,137,10
802839,https://www.airbnb.com/rooms/802839,Lovely Edwardian in Mission Dolores,Entire home/apt,Mission District,37.75924925,-122.4230581,$300.00 ,0,4/2/2017,5,10
5858486,https://www.airbnb.com/rooms/5858486,Beautiful 1BR in Valencia corridor!,Entire home/apt,Mission District,37.76264179,-122.4199421,$168.00 ,0,4/2/2017,1,10
10767017,https://www.airbnb.com/rooms/10767017,Spacious apartment in Mission Dolores,Entire home/apt,Mission District,37.76235785,-122.4238459,$575.00 ,27,4/2/2017,16,10
1112462,https://www.airbnb.com/rooms/1112462,"Upscale, hip apt in SF's Mission",Entire home/apt,Mission District,37.76164834,-122.4205553,$350.00 ,30,4/2/2017,3,10
11674758,https://www.airbnb.com/rooms/11674758,Newly Remodeled Flat near trendy Valencia Street,Private room,Mission District,37.76563516,-122.4174603,$135.00 ,12,4/2/2017,39,10
648308,https://www.airbnb.com/rooms/648308,Great private room in the  Mission!,Private room,Mission District,37.75162534,-122.4177249,$100.00 ,30,4/2/2017,15,9
10232789,https://www.airbnb.com/rooms/10232789,Mission Light!,Private room,Mission District,37.76249149,-122.4202518,$97.00 ,22,4/2/2017,5,10
14181323,https://www.airbnb.com/rooms/14181323,Mini Mansion- Studio Cottage with Garden + Storage,Entire home/apt,Mission District,37.76746906,-122.4241287,$139.00 ,0,4/2/2017,2,10
17015758,https://www.airbnb.com/rooms/17015758,King bed - best part of the Mission! The Teal Room,Private room,Mission District,37.76654759,-122.4225179,$110.00 ,0,4/2/2017,0,
10773437,https://www.airbnb.com/rooms/10773437,Sunny 1br in hip Mission District,Entire home/apt,Mission District,37.76933455,-122.4226493,$300.00 ,0,4/2/2017,0,
12624810,https://www.airbnb.com/rooms/12624810,Great apartment in a beautiful Mission victorian,Private room,Mission District,37.75522009,-122.4154076,$120.00 ,0,4/2/2017,4,10
5628824,https://www.airbnb.com/rooms/5628824,Chill apartment in the mission.,Entire home/apt,Mission District,37.74880339,-122.4210351,$220.00 ,30,4/2/2017,1,10
1471146,https://www.airbnb.com/rooms/1471146,Sunny Master Br. with Private Bath,Private room,Mission District,37.76742485,-122.423743,$110.00 ,0,4/2/2017,40,10
7309656,https://www.airbnb.com/rooms/7309656,Sunny Victorian Mission Flat,Entire home/apt,Mission District,37.75347337,-122.4193957,$295.00 ,2,4/2/2017,41,10
5196399,https://www.airbnb.com/rooms/5196399,Bunk bed in the Treat Street Clubhouse,Shared room,Mission District,37.7568687,-122.4146032,$55.00 ,10,4/2/2017,113,10
